cmd_path,cmd_sweep_0,cmd_sweep_1,base_dac_y,base_dac_x,max_cross_x_index,max_cross_y_index,max_cross_x,max_cross_y,fit_x,fit_y,dac_y_at_max_cross,dac_x_at_max_cross
RECAL 1 4 2 10 10 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 704 64 4 80,658,-1321,15,12,-217547,-217607,704.3,-1259,706,-1261
RECAL 1 4 2 11 11 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 714 64 4 80,667,-2152,15,12,-219479,-221204,714.2,-2093,715,-2092
RECAL 1 4 2 12 12 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 932 64 4 80,879,-2736,15,13,-220483,-224189,932.4,-2680,931,-2676
RECAL 1 4 2 13 13 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2007 64 4 80,-2063,-2729,15,14,-226147,-227621,-2007,-2669,-2007,-2669
RECAL 1 4 2 14 14 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2082 64 4 80,-2137,-2143,15,14,-222055,-222905,-2082,-2082,-2081,-2083
RECAL 1 4 2 15 15 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2082 64 4 80,-2136,-1305,16,13,-220833,-220899,-2082,-1241,-2084,-1241
RECAL 1 4 2 16 16 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2053 64 4 80,-2108,1105,16,14,-220251,-220284,-2053,1170,-2052,1169
RECAL 1 4 2 17 17 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1987 64 4 80,-2042,1970,17,14,-222522,-223906,-1987,2039,-1986,2038
RECAL 1 4 2 18 18 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1987 64 4 80,-2042,2564,18,14,-226297,-230002,-1987,2633,-1986,2636
RECAL 1 4 3 1 1 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2195 64 4 80,2132,-2726,14,16,-217063,-222227,2195,-2667,2196,-2670
RECAL 1 4 3 2 2 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2199 64 4 80,2135,-2146,15,16,-213969,-214102,2199,-2084,2199,-2086
RECAL 1 4 3 3 3 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2207 64 4 80,2144,-1312,16,16,-215070,-215102,2207,-1249,2208,-1248
RECAL 1 4 3 4 4 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2211 64 4 80,2147,1087,17,16,-214205,-214628,2211,1155,2211,1155
RECAL 1 4 3 5 5 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2130 64 4 80,2068,1959,17,16,-213366,-213469,2130,2024,2132,2027
RECAL 1 4 3 6 6 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2220 64 4 80,2157,2551,18,16,-219333,-223579,2220,2620,2221,2623
RECAL 1 4 3 7 7 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -247 64 4 80,-256,2584,17,2,-220675,-223365,-247.2,2652,-248,2652
RECAL 1 4 3 8 8 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -698 64 4 80,-744,1993,18,12,-217302,-221990,-698.2,2065,-696,2065
RECAL 1 4 3 9 9 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -317 64 4 80,-339,1158,16,6,-215614,-215602,-316.6,1224,-315,1222
RECAL 1 4 3 10 10 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -343 64 4 80,-375,-1245,16,8,-216615,-216618,-343.4,-1180,-343,-1181
RECAL 1 4 3 11 11 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -413 64 4 80,-452,-2107,16,10,-215247,-215266,-412.6,-2042,-412,-2043
RECAL 1 4 3 12 12 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -443 64 4 80,-480,-2698,16,9,-220509,-220603,-443.1,-2636,-444,-2634
RECAL 1 4 3 13 13 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2267 64 4 80,-2322,-2696,15,14,-219658,-220527,-2267,-2633,-2266,-2636
RECAL 1 4 3 14 14 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2263 64 4 80,-2318,-2111,17,14,-216107,-216840,-2263,-2044,-2262,-2043
RECAL 1 4 3 15 15 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2253 64 4 80,-2308,-1249,16,14,-215699,-215712,-2253,-1184,-2252,-1185
RECAL 1 4 3 16 16 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2249 64 4 80,-2305,1153,16,14,-216654,-216660,-2249,1219,-2249,1217
RECAL 1 4 3 17 17 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2321 64 4 80,-2377,1997,16,14,-218138,-218151,-2321,2059,-2321,2061
RECAL 1 4 3 18 18 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2241 64 4 80,-2295,2581,17,14,-223277,-224487,-2241,2647,-2239,2649
RECAL 1 4 4 1 1 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2207 64 4 80,2144,-2665,15,16,-224312,-227317,2207,-2606,2208,-2605
RECAL 1 4 4 2 2 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2238 64 4 80,2174,-2082,15,16,-221182,-222289,2238,-2022,2238,-2022
RECAL 1 4 4 3 3 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2151 64 4 80,2088,-1247,15,16,-219756,-219845,2151,-1185,2152,-1187
RECAL 1 4 4 4 4 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2234 64 4 80,2169,1109,17,16,-221738,-221838,2234,1175,2233,1177
RECAL 1 4 4 5 5 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2225 64 4 80,2161,1946,17,16,-224971,-227025,2225,2016,2225,2014
RECAL 1 4 4 6 6 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2218 64 4 80,2154,2531,17,16,-229399,-233019,2218,2600,2218,2599
RECAL 1 4 4 7 7 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -493 64 4 80,-504,2533,17,3,-225566,-227946,-492.7,2600,-492,2601
RECAL 1 4 4 8 8 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 454 64 4 80,431,1947,18,6,-222316,-224934,454.1,2017,455,2019
RECAL 1 4 4 9 9 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 501 64 4 80,474,1113,17,7,-218554,-218889,500.9,1181,502,1181
RECAL 1 4 4 10 10 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -394 64 4 80,-400,-1244,16,2,-218311,-218314,-393.9,-1179,-392,-1180
RECAL 1 4 4 11 11 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 522 64 4 80,489,-2077,15,8,-219644,-220921,522.2,-2017,521,-2017
RECAL 1 4 4 12 12 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 343 64 4 80,339,-2658,14,1,-222470,-226920,343.4,-2599,343,-2602
RECAL 1 4 4 13 13 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2154 64 4 80,-2209,-2673,14,14,-225718,-232977,-2154,-2616,-2153,-2617
RECAL 1 4 4 14 14 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2121 64 4 80,-2176,-2095,14,14,-222907,-226172,-2121,-2037,-2120,-2039
RECAL 1 4 4 15 15 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2207 64 4 80,-2262,-1269,15,14,-222311,-222387,-2207,-1207,-2206,-1209
RECAL 1 4 4 16 16 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2123 64 4 80,-2179,1082,17,14,-221536,-221722,-2123,1149,-2123,1150
RECAL 1 4 4 17 17 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2135 64 4 80,-2189,1929,17,14,-224479,-226201,-2135,1998,-2133,1997
RECAL 1 4 4 18 18 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2220 64 4 80,-2274,2514,17,14,-230302,-233654,-2220,2583,-2218,2582
RECAL 1 4 5 1 1 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2354 64 4 80,2289,-2801,15,16,-226994,-229837,2354,-2743,2353,-2741
RECAL 1 4 5 2 2 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2352 64 4 80,2288,-2182,15,16,-225258,-227201,2352,-2124,2352,-2122
RECAL 1 4 5 3 3 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2262 64 4 80,2199,-1293,17,16,-223256,-223566,2262,-1225,2263,-1225
RECAL 1 4 5 4 4 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2359 64 4 80,2295,1209,18,16,-220696,-222725,2359,1282,2359,1281
RECAL 1 4 5 5 5 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2287 64 4 80,2224,2084,17,16,-223190,-225473,2287,2154,2288,2152
RECAL 1 4 5 6 6 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2317 64 4 80,2252,2698,17,16,-225443,-226695,2317,2764,2316,2766
RECAL 1 4 5 7 7 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 320 64 4 80,270,2663,16,12,-229589,-229602,320.1,2727,318,2727
RECAL 1 4 5 8 8 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -243 64 4 80,-299,2044,16,14,-224985,-224979,-242.6,2108,-243,2108
RECAL 1 4 5 9 9 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 564 64 4 80,516,1141,16,12,-222767,-222773,563.5,1205,564,1205
RECAL 1 4 5 10 10 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -414 64 4 80,-464,-1362,15,13,-222049,-222598,-413.7,-1303,-412,-1302
RECAL 1 4 5 11 11 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 537 64 4 80,487,-2227,14,13,-224142,-226506,537.2,-2169,539,-2171
RECAL 1 4 5 12 12 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 548 64 4 80,491,-2832,13,14,-227175,-238515,548,-2777,547,-2780
RECAL 1 4 5 13 13 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2236 64 4 80,-2293,-2800,15,14,-234455,-237860,-2236,-2743,-2237,-2740
RECAL 1 4 5 14 14 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2234 64 4 80,-2291,-2184,15,14,-227712,-229520,-2234,-2125,-2235,-2124
RECAL 1 4 5 15 15 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2322 64 4 80,-2379,-1289,15,14,-227781,-228217,-2322,-1229,-2323,-1229
RECAL 1 4 5 16 16 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2226 64 4 80,-2281,1205,18,14,-227795,-228924,-2226,1276,-2225,1277
RECAL 1 4 5 17 17 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2301 64 4 80,-2358,2077,18,14,-228272,-232733,-2301,2149,-2302,2149
RECAL 1 4 5 18 18 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2271 64 4 80,-2327,2686,18,14,-235185,-244676,-2271,2760,-2271,2758
RECAL 1 4 6 1 1 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2447 64 4 80,2379,-2740,15,17,-239950,-242249,2447,-2681,2447,-2680
RECAL 1 4 6 2 2 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2420 64 4 80,2350,-2134,14,17,-241413,-244584,2420,-2077,2418,-2078
RECAL 1 4 6 3 3 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2382 64 4 80,2312,-1267,16,17,-242070,-242198,2382,-1204,2380,-1203
RECAL 1 4 6 4 4 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2385 64 4 80,2316,1172,16,17,-238006,-238050,2385,1236,2384,1236
RECAL 1 4 6 5 5 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2471 64 4 80,2402,2028,18,17,-243882,-247317,2471,2099,2470,2100
RECAL 1 4 6 6 6 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2486 64 4 80,2418,2631,17,17,-251952,-255352,2486,2700,2486,2699
RECAL 1 4 6 7 7 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1109 64 4 80,1043,2631,18,17,-244501,-248965,1109,2699,1111,2703
RECAL 1 4 6 8 8 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1078 64 4 80,1011,2034,17,17,-236934,-238080,1078,2102,1079,2102
RECAL 1 4 6 9 9 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 852 64 4 80,784,1183,16,17,-235953,-235953,851.5,1247,852,1247
RECAL 1 4 6 10 10 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 835 64 4 80,770,-1263,17,16,-234437,-234457,835,-1197,834,-1195
RECAL 1 4 6 11 11 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 926 64 4 80,860,-2133,15,16,-235682,-236086,925.9,-2072,924,-2073
RECAL 1 4 6 12 12 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1022 64 4 80,955,-2736,14,17,-238667,-244716,1022,-2679,1023,-2680
RECAL 1 4 6 13 13 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2011 64 4 80,-2072,-2762,16,15,-242304,-242368,-2011,-2702,-2012,-2698
RECAL 1 4 6 14 14 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2037 64 4 80,-2097,-2161,15,15,-240643,-242566,-2037,-2103,-2037,-2101
RECAL 1 4 6 15 15 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2076 64 4 80,-2136,-1317,16,15,-238888,-238869,-2076,-1252,-2076,-1253
RECAL 1 4 6 16 16 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2074 64 4 80,-2135,1126,17,15,-240502,-240917,-2074,1194,-2075,1194
RECAL 1 4 6 17 17 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1974 64 4 80,-2034,2001,16,15,-241338,-241342,-1974,2066,-1974,2065
RECAL 1 4 6 18 18 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1967 64 4 80,-2029,2611,16,16,-248824,-248940,-1967,2674,-1965,2675
RECAL 1 4 7 1 1 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2374 64 4 80,2307,-2982,15,17,-235354,-236944,2374,-2919,2375,-2922
RECAL 1 4 7 2 2 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2327 64 4 80,2260,-2339,15,17,-228609,-229537,2327,-2279,2328,-2279
RECAL 1 4 7 3 3 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2319 64 4 80,2254,-1404,14,16,-227233,-229118,2319,-1350,2318,-1348
RECAL 1 4 7 4 4 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2432 64 4 80,2365,1242,16,17,-225439,-225458,2432,1306,2433,1306
RECAL 1 4 7 5 5 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2432 64 4 80,2365,2188,16,17,-226252,-226257,2432,2252,2433,2252
RECAL 1 4 7 6 6 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2437 64 4 80,2371,2836,16,17,-231714,-231778,2437,2897,2439,2900
RECAL 1 4 7 7 7 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -472 64 4 80,-534,2862,18,16,-231250,-234790,-471.5,2931,-470,2934
RECAL 1 4 7 8 8 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -457 64 4 80,-518,2225,18,15,-228396,-233149,-457.3,2298,-458,2297
RECAL 1 4 7 9 9 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -473 64 4 80,-536,1323,15,16,-227631,-228188,-472.9,1382,-472,1383
RECAL 1 4 7 10 10 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -883 64 4 80,-943,-1325,15,15,-227523,-227927,-882.7,-1266,-883,-1265
RECAL 1 4 7 11 11 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -867 64 4 80,-930,-2286,14,16,-227091,-230150,-866.9,-2229,-866,-2230
RECAL 1 4 7 12 12 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -748 64 4 80,-814,-2945,15,16,-232277,-233085,-748.4,-2881,-750,-2885
RECAL 1 4 7 13 13 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2567 64 4 80,-2626,-2970,16,15,-235420,-235475,-2567,-2905,-2566,-2906
RECAL 1 4 7 14 14 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2600 64 4 80,-2661,-2329,16,15,-233919,-233938,-2600,-2263,-2601,-2265
RECAL 1 4 7 15 15 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2611 64 4 80,-2672,-1386,16,15,-229349,-229354,-2611,-1324,-2612,-1322
RECAL 1 4 7 16 16 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2507 64 4 80,-2568,1258,16,15,-228776,-228817,-2507,1322,-2508,1322
RECAL 1 4 7 17 17 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2506 64 4 80,-2567,2199,15,15,-230529,-231541,-2506,2259,-2507,2259
RECAL 1 4 7 18 18 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2503 64 4 80,-2566,2839,16,16,-234110,-234185,-2503,2904,-2502,2903
RECAL 1 4 8 1 1 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2285 64 4 80,2218,-2774,14,17,-225732,-235954,2285,-2720,2286,-2718
RECAL 1 4 8 2 2 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2231 64 4 80,2163,-2172,15,17,-221205,-222591,2231,-2112,2231,-2112
RECAL 1 4 8 3 3 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2284 64 4 80,2216,-1301,17,17,-220442,-220558,2284,-1234,2284,-1233
RECAL 1 4 8 4 4 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2260 64 4 80,2193,1182,16,17,-221655,-221705,2260,1246,2261,1246
RECAL 1 4 8 5 5 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2236 64 4 80,2170,2051,17,17,-223760,-224115,2236,2117,2238,2119
RECAL 1 4 8 6 6 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2228 64 4 80,2162,2662,16,17,-229173,-229305,2228,2725,2230,2726
RECAL 1 4 8 7 7 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 162 64 4 80,104,2644,17,14,-229584,-232814,162,2712,160,2712
RECAL 1 4 8 8 8 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 288 64 4 80,230,2030,18,15,-223305,-225658,288,2100,290,2102
RECAL 1 4 8 9 9 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 417 64 4 80,358,1156,16,15,-223168,-223160,416.9,1218,418,1220
RECAL 1 4 8 10 10 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 569 64 4 80,508,-1328,16,15,-220867,-220867,569.2,-1263,568,-1264
RECAL 1 4 8 11 11 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 262 64 4 80,202,-2194,16,15,-221515,-221528,262.5,-2128,262,-2130
RECAL 1 4 8 12 12 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 594 64 4 80,537,-2796,16,14,-232144,-232182,594.3,-2730,593,-2732
RECAL 1 4 8 13 13 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2158 64 4 80,-2218,-2774,16,15,-228986,-229014,-2158,-2708,-2158,-2710
RECAL 1 4 8 14 14 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2211 64 4 80,-2271,-2155,15,15,-224113,-225989,-2211,-2096,-2211,-2095
RECAL 1 4 8 15 15 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2152 64 4 80,-2213,-1276,16,15,-226075,-226098,-2152,-1214,-2153,-1212
RECAL 1 4 8 16 16 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2184 64 4 80,-2244,1201,16,15,-224099,-224100,-2184,1265,-2184,1265
RECAL 1 4 8 17 17 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2207 64 4 80,-2267,2055,18,15,-227071,-233286,-2207,2129,-2207,2127
RECAL 1 4 8 18 18 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2221 64 4 80,-2280,2668,16,15,-231037,-231088,-2221,2728,-2220,2732
RECAL 1 4 9 1 1 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2168 64 4 80,2101,-2797,15,17,-237547,-241102,2168,-2738,2169,-2737
RECAL 1 4 9 2 2 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2075 64 4 80,2009,-2188,15,17,-230578,-232569,2075,-2129,2077,-2128
RECAL 1 4 9 3 3 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2179 64 4 80,2112,-1319,14,17,-229099,-230456,2179,-1262,2180,-1263
RECAL 1 4 9 4 4 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2166 64 4 80,2098,1155,16,17,-229114,-229123,2166,1219,2166,1219
RECAL 1 4 9 5 5 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2173 64 4 80,2105,2040,16,17,-226581,-226594,2173,2104,2173,2104
RECAL 1 4 9 6 6 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2204 64 4 80,2136,2650,16,17,-233723,-233750,2204,2717,2204,2714
RECAL 1 4 9 7 7 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -428 64 4 80,-491,2684,17,16,-235735,-238074,-428.2,2753,-427,2752
RECAL 1 4 9 8 8 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -601 64 4 80,-661,2089,16,15,-234058,-234053,-601,2154,-601,2153
RECAL 1 4 9 9 9 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -612 64 4 80,-670,1238,15,15,-233078,-233123,-611.5,1300,-610,1298
RECAL 1 4 9 10 10 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -541 64 4 80,-603,-1240,15,16,-228394,-228616,-540.9,-1179,-539,-1180
RECAL 1 4 9 11 11 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -898 64 4 80,-957,-2140,15,15,-231066,-231777,-897.7,-2079,-897,-2080
RECAL 1 4 9 12 12 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -661 64 4 80,-723,-2754,14,16,-237895,-242373,-660.6,-2695,-659,-2698
RECAL 1 4 9 13 13 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2318 64 4 80,-2378,-2793,16,15,-240097,-240141,-2318,-2726,-2318,-2729
RECAL 1 4 9 14 14 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2394 64 4 80,-2454,-2177,14,15,-231128,-235850,-2394,-2122,-2394,-2121
RECAL 1 4 9 15 15 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2296 64 4 80,-2355,-1309,14,15,-231594,-232494,-2296,-1251,-2295,-1253
RECAL 1 4 9 16 16 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2311 64 4 80,-2370,1175,14,15,-228935,-230560,-2311,1231,-2310,1231
RECAL 1 4 9 17 17 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2300 64 4 80,-2360,2044,16,15,-234473,-234490,-2300,2109,-2300,2108
RECAL 1 4 9 18 18 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2273 64 4 80,-2333,2649,17,15,-237137,-237724,-2273,2715,-2273,2717
RECAL 1 4 10 1 1 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2283 64 4 80,2218,-2771,16,16,-247068,-247233,2283,-2707,2282,-2707
RECAL 1 4 10 2 2 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2195 64 4 80,2130,-2161,15,16,-238327,-238907,2195,-2100,2194,-2101
RECAL 1 4 10 3 3 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2284 64 4 80,2219,-1271,14,16,-240729,-241925,2284,-1214,2283,-1215
RECAL 1 4 10 4 4 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2176 64 4 80,2112,1184,16,16,-238505,-238513,2176,1248,2176,1248
RECAL 1 4 10 5 5 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2263 64 4 80,2198,2050,17,16,-238554,-239344,2263,2117,2262,2118
RECAL 1 4 10 6 6 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2258 64 4 80,2193,2650,17,16,-247055,-250574,2258,2720,2257,2718
RECAL 1 4 10 7 7 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -237 64 4 80,-263,2615,16,6,-242065,-242082,-237.2,2679,-239,2679
RECAL 1 4 10 8 8 42,RECAL 3 0 9999 -127 64 4 80,RECAL 3 1 9999 -172 64 4 80,-191,1996,17,4,-236136,-236672,-171.7,2062,-175,2064
RECAL 1 4 10 9 9 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -679 64 4 80,-732,1096,17,13,-235893,-236023,-679.2,1163,-680,1164
RECAL 1 4 10 10 10 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 288 64 4 80,261,-1367,16,7,-235884,-235884,288.2,-1302,289,-1303
RECAL 1 4 10 11 11 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -610 64 4 80,-659,-2205,14,12,-236083,-241088,-610.5,-2149,-611,-2149
RECAL 1 4 10 12 12 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 241 64 4 80,204,-2808,16,9,-241647,-241703,240.9,-2743,240,-2744
RECAL 1 4 10 13 13 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2250 64 4 80,-2307,-2764,14,14,-245096,-249389,-2250,-2704,-2251,-2708
RECAL 1 4 10 14 14 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2324 64 4 80,-2381,-2164,16,14,-241660,-241682,-2324,-2098,-2325,-2100
RECAL 1 4 10 15 15 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2247 64 4 80,-2304,-1277,15,14,-240531,-240854,-2247,-1217,-2248,-1217
RECAL 1 4 10 16 16 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2345 64 4 80,-2402,1178,17,14,-237943,-238001,-2345,1244,-2346,1246
