cmd,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33
RECAL 3 1 -2173 64 4 80,-2751,-284250,-283870,-283340,-281824,-277971,-269664,-252777,-230620,-208505,-188670,-172575,-158457,-147854,-140834,-137388,-137593,-141402,-148917,-160129,-175057,-191857,-212729,-235962,-258119,-273237,-279659,-282365,-283771,-283976,-284380,-284365,-284554,-284365
RECAL 3 0 9999 64 4 80,-2251,-216698,-205928,-195970,-187132,-179514,-171507,-164259,-157774,-152072,-147158,-142961,-139491,-136788,-134828,-133626,-133177,-133461,-134526,-136331,-138843,-142149,-146188,-150930,-156480,-162780,-169822,-177692,-185260,-193793,-203381,-213671,-224436,-235490
RECAL 3 1 -2191 64 4 80,-2158,-281858,-279403,-274907,-265595,-250583,-232768,-214530,-197406,-182861,-169368,-157492,-147826,-140473,-135244,-132278,-131621,-133196,-137048,-143159,-151451,-162032,-174930,-188556,-204756,-222663,-241162,-258313,-270828,-277407,-281272,-282926,-283608,-284140
RECAL 3 0 9999 64 4 80,-2359,-220118,-208369,-197426,-187510,-179011,-170263,-162350,-155273,-149094,-143748,-139244,-135564,-132752,-130774,-129647,-129331,-129881,-131280,-133513,-136587,-140510,-999999,-150844,-157288,-164557,-172703,-181414,-190044,-200141,-211178,-222593,-234511,-246765
RECAL 3 1 -2300 64 4 80,-1309,-222404,-211257,-200450,-190419,-181909,-173333,-165150,-157839,-151444,-145835,-141032,-137049,-133878,-131556,-130023,-129288,-129355,-130205,-131831,-134229,-137402,-141345,-146043,-151461,-157634,-164558,-172198,-180339,-188099,-197110,-206756,-216993,-227302
RECAL 3 0 9999 64 4 80,-2384,-223943,-211777,-200337,-189883,-181112,-172265,-163949,-156525,-150013,-144376,-139576,-135640,-132550,-130339,-128982,-128484,-128862,-130110,-132208,-135197,-139040,-143680,-149237,-155667,-163011,-171176,-180158,-188891,-199055,-210227,-222063,-234275,-246533
RECAL 3 1 -2324 64 4 80,1135,-211517,-201840,-192707,-184597,-176950,-169219,-162071,-155557,-149787,-144697,-140246,-136511,-133463,-131160,-129540,-128659,-128490,-129083,-130412,-132469,-135342,-138918,-143303,-148417,-154273,-161001,-168383,-176650,-184711,-193415,-203371,-213912,-999999
RECAL 3 0 9999 64 4 80,-2397,-224436,-212497,-201145,-190809,-182122,-173469,-165311,-158079,-151798,-146329,-141679,-137918,-135006,-132942,-131741,-131423,-131950,-999999,-135614,-138746,-142754,-147620,-153384,-160029,-167419,-175911,-184371,-193625,-204220,-215585,-227576,-239818,-251740
RECAL 3 1 -2338 64 4 80,2004,-283850,-283721,-282046,-280327,-275265,-266136,-999999,-232707,-214266,-196914,-182268,-168662,-156776,-147167,-139721,-134467,-131402,-999999,-131848,-135399,-141086,-148947,-158998,-171169,-184711,-199786,-217042,-235005,-252430,-266398,-275080,-279522,-282084
RECAL 3 0 9999 64 4 80,-2347,-219725,-208793,-198678,-189379,-181674,-173953,-166698,-160317,-154722,-150020,-146104,-143031,-140714,-139193,-138443,-138553,-139432,-141137,-999999,-146907,-150967,-155855,-161592,-168080,-175477,-183001,-190913,-200138,-210263,-221064,-232394,-243725,-254783
RECAL 3 1 -2289 64 4 80,2604,-284655,-284610,-284660,-284540,-284195,-283620,-281735,-277317,-266925,-247074,-223453,-201042,-182539,-166378,-153341,-143999,-138291,-136242,-137856,-143149,-152117,-164619,-180396,-197818,-218940,-241327,-261806,-273993,-279953,-282546,-283554,-284028,-284526
RECAL 3 0 9999 64 4 80,2243,-217904,-208610,-199548,-191150,-183759,-176689,-169501,-162902,-999999,-151356,-146598,-142455,-138935,-136037,-133808,-132198,-131291,-131016,-131394,-132459,-134245,-136736,-139923,-143828,-148458,-153811,-159924,-166819,-174530,-182482,-190586,-200128,-210384
RECAL 3 1 2311 64 4 80,-2899,-283100,-281872,-279409,-273521,-261675,-242963,-221094,-199483,-180930,-163678,-149288,-138080,-130127,-125411,-999999,-125742,-130808,-139171,-150870,-165999,-183918,-203947,-227336,-250569,-268700,-277538,-281534,-283212,-283890,-284170,-284225,-284386,-284566
RECAL 3 0 9999 64 4 80,2247,-214634,-205151,-195979,-187562,-180177,-172388,-165028,-999999,-152050,-146501,-141568,-137266,-133596,-130581,-128200,-126552,-125504,-125134,-125511,-126536,-128291,-130771,-133961,-137908,-142578,-147975,-154146,-161182,-168940,-177518,-185885,-195145,-205639
RECAL 3 1 2315 64 4 80,-2263,-276012,-269338,-257977,-242250,-224840,-207426,-191229,-177277,-163425,-151578,-141756,-133895,-128075,-124292,-122542,-122816,-125129,-129478,-135851,-144271,-154716,-167281,-181500,-196592,-214116,-232538,-250432,-265214,-274491,-279261,-281604,-282700,-283198
RECAL 3 0 9999 64 4 80,2161,-200232,-191316,-183485,-175746,-167877,-160600,-153822,-147665,-142071,-137034,-132589,-128770,-125528,-122885,-120894,-119516,-118775,-118651,-119191,-120350,-122164,-124641,-127841,-131673,-136204,-141461,-147423,-154058,-161545,-169798,-178764,-187305,-197128
RECAL 3 1 2228 64 4 80,-1348,-191542,-182631,-173791,-165018,-157072,-149836,-143352,-137600,-132603,-128363,-124813,-122019,-119932,-118553,-117877,-117923,-118652,-120086,-122212,-125032,-128560,-132739,-137596,-143103,-149227,-156011,-163488,-171639,-180310,-188562,-197942,-208058,-218547
RECAL 3 0 9999 64 4 80,2159,-196654,-188091,-180490,-172467,-164800,-157809,-151272,-145333,-139922,-135098,-130880,-127264,-124195,-121810,-120019,-118875,-118352,-118440,-119195,-120574,-122616,-125323,-128728,-132789,-137562,-143038,-149228,-156135,-163828,-999999,-181327,-190066,-200249
RECAL 3 1 2224 64 4 80,1241,-202260,-192669,-184221,-176081,-167642,-159943,-152808,-146351,-140503,-135314,-130846,-127003,-123828,-121375,-119631,-118613,-118304,-118716,-119834,-121716,-124331,-127745,-131880,-136827,-142550,-149039,-156233,-164301,-173206,-182411,-191534,-202024,-213223
RECAL 3 0 9999 64 4 80,2167,-201959,-192820,-184650,-177027,-168938,-161490,-154531,-148220,-142452,-137249,-132645,-128657,-125244,-122434,-120262,-118711,-117772,-117476,-117808,-118777,-120383,-122666,-125673,-129344,-133677,-138741,-144525,-999999,-158325,-166430,-175323,-184197,-193611
RECAL 3 1 2235 64 4 80,2150,-281946,-279677,-276244,-268874,-256427,-239445,-221109,-203143,-186646,-172053,-158215,-146399,-136584,-128800,-122962,-119212,-117464,-117741,-120075,-124487,-131021,-139623,-150238,-162825,-177560,-192476,-210019,-228473,-246640,-262389,-272431,-999999,-281310
RECAL 3 0 9999 64 4 80,2245,-208067,-198638,-189940,-182287,-174521,-166841,-159800,-153349,-147485,-142221,-137571,-133549,-130161,-127389,-125252,-123789,-122965,-122813,-123350,-124566,-126512,-999999,-132452,-136528,-141306,-146830,-153102,-160171,-167955,-176685,-185201,-194412,-204988
RECAL 3 1 2312 64 4 80,2782,-284325,-284375,-284134,-283681,-282849,-281290,-276364,-266581,-248069,-225369,-202352,-182453,-164349,-149015,-137017,-999999,-122712,-120487,-121483,-125822,-133428,-144344,-158541,-176066,-194767,-216675,-239764,-260679,-273500,-279216,-282089,-283523,-284076
RECAL 3 0 9999 64 4 80,-706,-128320,-127729,-127183,-126678,-126226,-125803,-125448,-125101,-124823,-124586,-124384,-124247,-124133,-124057,-124034,-124045,-124091,-124181,-124286,-124455,-124635,-124840,-125103,-125386,-125727,-126089,-126452,-126866,-127335,-127799,-128294,-128821,-129384
RECAL 3 1 -649 64 4 80,2778,-284555,-284560,-284275,-283632,-282945,-280810,-275628,-264766,-244541,-221155,-198797,-179706,-162043,-147590,-136451,-128656,-999999,-122702,-124629,-129814,-138182,-149805,-164649,-182264,-201465,-223709,-245738,-264529,-275233,-280239,-282313,-283593,-284230
RECAL 3 0 9999 64 4 80,-932,-126497,-125229,-124080,-123039,-122116,-121265,-120510,-119856,-119296,-118843,-118468,-118179,-117980,-117871,-117840,-117903,-118063,-118286,-118601,-119000,-119485,-120007,-120672,-121386,-122178,-123041,-123983,-125014,-126133,-127289,-128533,-129834,-131198
RECAL 3 1 -877 64 4 80,2145,-281845,-279720,-275713,-267857,-254767,-237550,-219116,-201129,-185169,-170514,-156928,-145415,-135870,-128374,-122810,-119323,-117842,-118327,-120859,-125424,-132042,-140714,-151385,-164146,-178655,-193563,-211020,-229335,-247429,-262810,-272674,-278256,-281394
RECAL 3 0 9999 64 4 80,-954,-127551,-126092,-124718,-123460,-122332,-121319,-120420,-119612,-118923,-118326,-117829,-117437,-117135,-116943,-116849,-116852,-116941,-117130,-117402,-117783,-118241,-118789,-119422,-120154,-120962,-121830,-122795,-123861,-125053,-126336,-127638,-129026,-130490
RECAL 3 1 -896 64 4 80,1231,-195076,-186202,-178166,-169630,-161746,-154431,-147770,-141735,-136309,-131536,-127388,-123898,-121091,-119010,-117586,-116868,-116843,-117534,-118954,-121080,-123911,-127534,-131854,-136942,-142799,-149412,-156810,-165039,-174077,-183085,-192397,-202997,-214115
RECAL 3 0 9999 64 4 80,-938,-126835,-125635,-124506,-123513,-122634,-121867,-121200,-120619,-120154,-119777,-119511,-119340,-119255,-119261,-119359,-119563,-119849,-120216,-120687,-121249,-121884,-122600,-123414,-124327,-125298,-126388,-127521,-128737,-130027,-131404,-132817,-134368,-135954
RECAL 3 1 -889 64 4 80,-1357,-197743,-187958,-179366,-170315,-162011,-154325,-147488,-141360,-135950,-131314,-127402,-124220,-121808,-120091,-999999,-118807,-119226,-120333,-122169,-124687,-127888,-131778,-136352,-141596,-147490,-153998,-161205,-169006,-177518,-185671,-194572,-204448,-214762
RECAL 3 0 9999 64 4 80,-691,-129892,-129248,-128645,-128120,-127639,-127230,-126841,-126513,-126217,-125972,-125796,-125599,-125487,-125339,-125349,-125374,-125507,-125528,-125802,-125980,-126179,-126429,-126701,-127029,-127384,-127764,-128182,-128654,-129123,-129640,-130195,-130751,-131341
RECAL 3 1 -635 64 4 80,-2266,-271500,-261160,-245823,-228615,-211082,-194272,-179885,-165800,-153251,-142727,-134170,-127622,-123062,-120598,-120168,-121747,-125360,-131054,-138745,-148519,-160385,-174440,-189057,-205939,-224685,-243506,-260410,-271898,-278326,-281417,-282971,-283785,-283982
RECAL 3 0 9999 64 4 80,-705,-137855,-137287,-136801,-136346,-135933,-135581,-135282,-135008,-134799,-134633,-134489,-134389,-134344,-134316,-134346,-134426,-134533,-134687,-134842,-135056,-135326,-135594,-135904,-136256,-136614,-137044,-137471,-137949,-138464,-138983,-139557,-140129,-140750
RECAL 3 1 -654 64 4 80,-2903,-283790,-282465,-280710,-276435,-267269,-250545,-229559,-207782,-188123,-171365,-156375,-144567,-135970,-130651,-128570,-999999,-134157,-141913,-152997,-167453,-184575,-204396,-226974,-250295,-268670,-277739,-281669,-283327,-283849,-284002,-284360,-284450,-284575
RECAL 3 0 9999 64 4 80,-2513,-203750,-194571,-186356,-179223,-171704,-164936,-158839,-153390,-148634,-144588,-141246,-138559,-136597,-135336,-134799,-134954,-135802,-137385,-139673,-142715,-146439,-150806,-155955,-161875,-168507,-175959,-183455,-191317,-200468,-210386,-220769,-231679,-242809
RECAL 3 1 -2456 64 4 80,-2904,-283275,-282369,-279663,-273964,-262993,-243921,-222429,-201470,-183161,-166643,-152589,-141672,-133885,-129288,-127895,-129686,-134679,-142944,-154438,-169298,-186431,-206641,-229552,-252399,-269867,-278404,-282027,-283575,-283922,-284436,-284313,-284565,-284415
RECAL 3 0 9999 64 4 80,-2511,-199567,-190148,-182083,-173913,-166153,-159001,-152580,-146900,-141913,-137606,-134034,-131181,-129033,-127611,-126909,-126927,-127682,-129157,-131395,-134362,-138005,-142446,-147629,-153570,-160324,-167757,-176133,-184359,-193170,-203346,-214149,-225471,-237210
RECAL 3 1 -2453 64 4 80,-2271,-275640,-268392,-256227,-240129,-222869,-205826,-190017,-176502,-163294,-151769,-142289,-134719,-129155,-125560,-123941,-124394,-126858,-131284,-137716,-146165,-156619,-169118,-183131,-198210,-215402,-233818,-251828,-266601,-275306,-279693,-282192,-283217,-283785
RECAL 3 0 9999 64 4 80,-2585,-197023,-187256,-178694,-169734,-161544,-154062,-147411,-141555,-136337,-131887,-128185,-125213,-123004,-121600,-120955,-121085,-122030,-123751,-126330,-129670,-133816,-138797,-144580,-151106,-158559,-166888,-176119,-185225,-195109,-206331,-218216,-230520,-242671
RECAL 3 1 -2528 64 4 80,-1362,-191102,-182385,-173656,-165130,-157345,-150385,-144078,-138513,-133663,-129558,-126186,-123496,-121582,-120378,-119879,-120074,-120966,-122532,-124812,-127790,-131444,-135708,-140712,-146310,-152569,-159469,-167043,-175228,-183331,-191583,-200958,-210957,-221224
RECAL 3 0 9999 64 4 80,-2588,-197208,-187380,-178774,-169742,-161463,-153917,-147178,-141180,-135974,-131462,-127701,-124658,-122405,-120932,-120230,-120328,-121202,-122864,-125352,-128675,-132769,-137688,-143444,-150018,-157340,-165566,-174724,-183977,-193726,-204844,-216686,-228949,-241309
RECAL 3 1 -2530 64 4 80,1224,-190116,-182315,-174308,-166391,-159097,-152411,-146348,-140892,-136027,-131791,-128175,-125174,-122829,-121168,-120169,-119846,-120195,-121236,-122982,-999999,-128582,-132409,-136971,-142237,-148240,-154925,-162436,-170645,-179560,-188042,-197604,-208159,-219115
RECAL 3 0 9999 64 4 80,-2580,-197828,-187940,-179454,-170501,-162223,-154671,-148053,-142054,-136788,-132219,-128416,-125338,-123021,-121478,-120669,-120648,-121406,-122929,-125263,-128402,-132282,-137020,-142467,-148760,-155879,-163872,-172687,-181988,-191182,-201918,-213383,-225386,-237679
RECAL 3 1 -2522 64 4 80,2139,-282080,-280212,-276190,-269331,-257293,-240723,-222760,-205053,-188770,-174821,-161293,-149625,-139904,-132113,-126298,-122422,-120540,-120619,-122620,-126661,-132632,-140612,-150521,-162406,-176284,-190429,-206795,-224661,-242620,-259257,-270464,-277187,-280815
RECAL 3 0 9999 64 4 80,-2516,-195524,-186446,-178485,-170135,-162519,-155563,-149393,-143902,-139047,-134886,-131442,-128716,-126643,-125276,-124632,-124701,-125527,-127013,-129242,-132192,-135842,-140238,-145283,-151108,-157681,-165007,-173156,-181643,-190026,-199866,-210427,-221545,-233110
RECAL 3 1 -2458 64 4 80,2774,-284370,-284473,-284008,-283603,-282625,-279569,-272944,-258690,-237104,-214208,-192689,-175010,-158418,-145138,-135087,-128227,-124528,-999999,-126740,-132571,-141560,-153697,-169017,-186334,-206304,-228799,-250966,-268103,-277381,-281297,-283191,-283660,-284166
RECAL 3 0 9999 64 4 80,2373,-235608,-223099,-210887,-199501,-189072,-180349,-171333,-163126,-155766,-149359,-143778,-139035,-135091,-131994,-129729,-128288,-127680,-127878,-128932,-130837,-133594,-137225,-141743,-147192,-153541,-160877,-169226,-178550,-187720,-198571,-210650,-223554,-237137
RECAL 3 1 2438 64 4 80,-2742,-284369,-284101,-284061,-283607,-281567,-276484,-263107,-238950,-212867,-189349,-170104,-153404,-140626,-131704,-126613,-125138,-127463,-133437,-143113,-156375,-173289,-191947,-214091,-237335,-258864,-272990,-279397,-282099,-283712,-283923,-284081,-284500,-284333
RECAL 3 0 9999 64 4 80,2360,-241152,-228166,-215374,-203033,-191524,-181722,-171835,-162619,-154329,-147042,-140653,-135153,-130563,-126836,-123989,-122059,-121013,-120861,-121615,-123288,-125952,-129502,-134003,-139470,-145960,-153426,-161992,-171708,-182217,-192901,-205515,-219327,-233882
RECAL 3 1 2427 64 4 80,-2144,-282090,-279662,-274867,-264520,-247394,-227022,-206805,-188412,-172693,-158179,-145900,-135973,-128398,-123072,-120066,-119319,-120815,-124624,-130753,-139127,-149698,-162483,-177435,-192616,-210457,-228961,-247269,-262688,-272703,-278168,-280686,-282575,-283217
RECAL 3 0 9999 64 4 80,2356,-238120,-224879,-211845,-199427,-188073,-178136,-167869,-158608,-150284,-142955,-136516,-131022,-126435,-122743,-119993,-118179,-117276,-117297,-118277,-120151,-123016,-126902,-131734,-137590,-144470,-152376,-161430,-171558,-182597,-193891,-207145,-221520,-236585
RECAL 3 1 2422 64 4 80,-1277,-207312,-195554,-185055,-175432,-165675,-156897,-149036,-142083,-136021,-130832,-126452,-122871,-120152,-118237,-117114,-116770,-117191,-118398,-120357,-123070,-126556,-130770,-135694,-141357,-147724,-154861,-162746,-171234,-180298,-188795,-198520,-208849,-219207
RECAL 3 0 9999 64 4 80,2348,-236096,-222727,-209603,-197222,-186012,-176081,-165889,-156669,-148448,-141197,-134835,-129412,-124860,-121261,-118598,-116862,-116027,-116123,-117126,-119089,-122008,-125872,-130721,-136575,-143441,-151342,-160351,-170517,-181535,-192625,-205877,-220061,-235018
RECAL 3 1 2414 64 4 80,1155,-207160,-196477,-186678,-177972,-168721,-160227,-152437,-145384,-139110,-133579,-128815,-124737,-121454,-118918,-117151,-116152,-115948,-116518,-117875,-120035,-123003,-126838,-131475,-136943,-143307,-150527,-158610,-167531,-177417,-186770,-197374,-208923,-220732
RECAL 3 0 9999 64 4 80,2255,-230195,-217436,-205178,-193675,-183649,-174073,-164692,-156223,-148641,-141854,-135823,-130639,-126263,-122669,-119889,-117912,-116760,-116410,-116905,-118240,-120396,-123461,-127410,-132238,-137997,-144685,-152349,-161007,-170657,-181126,-191579,-203971,-217373
RECAL 3 1 2323 64 4 80,2016,-283295,-281964,-279995,-276066,-267702,-253109,-234049,-214306,-195710,-179574,-163899,-150386,-139143,-130091,-123221,-118682,-116426,-116456,-118789,-123443,-130486,-139864,-151596,-165776,-181729,-198647,-218178,-238129,-256442,-269536,-276548,-280315,-281754
RECAL 3 0 9999 64 4 80,2334,-227788,-215174,-203140,-191897,-182300,-172761,-163676,-155508,-148219,-141871,-136255,-131481,-127515,-124354,-122043,-120543,-119868,-120008,-120977,-122742,-125380,-128868,-133163,-138369,-144425,-151292,-159227,-168105,-178051,-187721,-199005,-211632,-225108
RECAL 3 1 2399 64 4 80,2613,-284100,-284320,-284048,-283819,-283217,-281321,-276882,-265295,-244360,-219307,-195555,-175772,-157385,-142705,-131520,-123857,-119786,-119335,-122553,-129458,-140222,-154846,-173549,-194250,-219094,-245093,-266511,-277209,-281172,-283173,-283504,-284260,-284335
RECAL 3 0 9999 64 4 80,860,-132697,-131350,-130082,-128924,-127822,-126808,-125875,-125015,-124282,-123629,-123098,-122624,-122294,-122036,-121884,-121854,-121903,-122075,-122337,-122744,-123260,-123903,-124673,-125580,-126597,-127709,-128975,-130374,-131893,-133559,-135367,-137323,-139414
RECAL 3 1 920 64 4 80,2609,-284275,-284630,-284200,-284081,-283231,-281302,-276680,-264652,-242412,-217348,-193952,-174692,-157033,-142921,-132339,-125301,-121836,-121946,-125753,-133235,-144333,-159408,-178361,-199112,-223864,-249343,-268707,-278057,-281526,-283353,-283893,-284354,-284527
RECAL 3 0 9999 64 4 80,616,-122940,-122272,-121642,-121046,-120490,-119983,-119520,-119123,-118750,-118456,-118184,-117960,-117799,-117702,-117653,-117662,-117738,-117862,-118056,-118315,-118631,-119027,-119461,-119989,-120577,-121268,-121994,-122802,-123693,-124665,-125756,-126857,-128046
RECAL 3 1 673 64 4 80,2009,-282958,-281670,-278872,-272991,-261348,-244046,-224396,-205154,-187595,-172386,-158185,-145905,-135831,-127975,-122293,-118847,-117656,-118746,-122126,-127804,-135751,-146010,-158575,-173555,-189297,-207611,-227052,-246620,-263203,-273288,-278513,-281487,-282798
RECAL 3 0 9999 64 4 80,874,-133492,-131669,-129959,-128341,-126843,-125431,-124160,-122981,-121962,-121037,-120244,-119557,-119018,-118585,-118292,-118141,-118104,-118212,-118461,-118840,-119372,-120064,-120886,-121886,-122998,-124303,-125784,-127397,-129177,-131113,-133186,-135455,-137895
