line_no,cmd,sweep_mode,base_dac,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
1559,RECAL 3 1 785 64 4 80,1,785,64,4,80,2672.000000,33,1,Ok,241559.000000,NonMono,16,-28345.000000,15.837369,16,2735.349478,33,[0]=-269797;[1]=-267611;[2]=-262492;[3]=-251126;[4]=-233513;[5]=-211761;[6]=-188441;[7]=-164151;[8]=-139039;[9]=-115650;[10]=-94442;[11]=-75836;[12]=-59980;[13]=-47230;[14]=-37651;[15]=-31316;[16]=-28345;[17]=-28841;[18]=-32901;[19]=-40622;[20]=-52006;[21]=-67458;[22]=-87005;[23]=-110783;[24]=-139194;[25]=-172427;[26]=-205512;[27]=-237140;[28]=-257551;[29]=-265057;[30]=-267690;[31]=-269081;[32]=-269904
1560,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,618.000000,33,1,Ok,9970.000000,NonMono,16,-21062.000000,15.489663,15,679.958654,33,[0]=-28006;[1]=-27180;[2]=-26400;[3]=-25669;[4]=-24991;[5]=-24357;[6]=-23795;[7]=-23268;[8]=-22786;[9]=-22362;[10]=-21999;[11]=-21689;[12]=-21434;[13]=-21249;[14]=-21112;[15]=-21063;[16]=-21062;[17]=-21130;[18]=-21273;[19]=-21472;[20]=-21746;[21]=-22087;[22]=-22507;[23]=-22998;[24]=-23560;[25]=-24210;[26]=-24919;[27]=-25730;[28]=-26620;[29]=-27594;[30]=-28651;[31]=-29794;[32]=-31032
1561,RECAL 3 1 680 64 4 80,1,680,64,4,80,2068.000000,33,1,Ok,230217.000000,NonMono,17,-19820.000000,16.848309,17,2135.393235,30,[2]=-219624;[3]=-201519;[4]=-183826;[6]=-144182;[7]=-124807;[8]=-106481;[9]=-89475;[10]=-73878;[11]=-60173;[12]=-48167;[13]=-38218;[14]=-30346;[15]=-24615;[16]=-21091;[17]=-19820;[18]=-20813;[19]=-24154;[20]=-29902;[21]=-38112;[22]=-48831;[23]=-62089;[24]=-78024;[25]=-96478;[26]=-117595;[27]=-140951;[28]=-166750;[29]=-191236;[30]=-214536;[31]=-234252;[32]=-248691
1562,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,321.000000,33,1,Ok,3442.000000,NonMono,14,-20111.000000,14.823516,15,380.294063,29,[0]=-21898;[1]=-21683;[2]=-21483;[3]=-21292;[4]=-21105;[5]=-20934;[6]=-20789;[7]=-20647;[8]=-20518;[9]=-20413;[10]=-20317;[11]=-20240;[12]=-20180;[13]=-20139;[14]=-20111;[15]=-20113;[16]=-20116;[17]=-20156;[18]=-20208;[19]=-20280;[20]=-20382;[21]=-20496;[22]=-20643;[23]=-20805;[24]=-21005;[25]=-21231;[26]=-21480;[27]=-21750;[28]=-22054
1563,RECAL 3 1 380 64 4 80,1,380,64,4,80,1234.000000,33,1,Ok,109663.000000,NonMono,17,-19839.000000,16.811386,17,1301.245545,31,[2]=-107280;[3]=-96817;[4]=-86864;[5]=-77400;[6]=-68499;[7]=-60247;[8]=-52687;[9]=-45857;[10]=-39757;[11]=-34419;[12]=-29929;[13]=-26201;[14]=-23315;[15]=-21281;[16]=-20113;[17]=-19839;[18]=-20465;[19]=-22006;[20]=-24459;[21]=-27851;[22]=-32194;[23]=-37487;[24]=-43757;[25]=-51043;[26]=-59303;[27]=-68612;[28]=-78779;[29]=-90047;[30]=-102177;[31]=-115226;[32]=-129107
1564,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,200.000000,33,1,Ok,1844.000000,NonMono,14,-18125.000000,13.966102,14,255.864407,28,[0]=-18809;[1]=-18730;[2]=-18646;[3]=-18572;[4]=-18507;[5]=-18437;[6]=-18379;[7]=-18327;[8]=-18281;[9]=-18240;[10]=-18188;[11]=-18161;[12]=-18143;[13]=-18135;[14]=-18125;[15]=-18134;[16]=-18149;[17]=-18176;[18]=-18212;[19]=-18258;[20]=-18308;[21]=-18381;[23]=-18534;[24]=-18642;[25]=-18761;[26]=-18892;[27]=-19031;[28]=-19193
1565,RECAL 3 1 256 64 4 80,1,256,64,4,80,-1214.000000,33,1,Ok,88882.000000,NonMono,16,-18129.000000,16.081047,16,-1149.675811,33,[0]=-107011;[1]=-96625;[2]=-86851;[3]=-77593;[4]=-68943;[5]=-60893;[6]=-53559;[7]=-46895;[8]=-40906;[9]=-35610;[10]=-30997;[11]=-27085;[12]=-23891;[13]=-21398;[14]=-19606;[15]=-18526;[16]=-18129;[17]=-18446;[18]=-19438;[19]=-21113;[20]=-23475;[21]=-26507;[22]=-30196;[23]=-34547;[24]=-39526;[25]=-45133;[26]=-51398;[27]=-58272;[28]=-65756;[29]=-73820;[30]=-82462;[31]=-91628;[32]=-101167
1566,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,140.000000,33,1,Ok,1093.000000,NonMono,14,-23160.000000,14.011400,14,196.045600,29,[0]=-23532;[1]=-23485;[2]=-23443;[3]=-23409;[4]=-23370;[5]=-23321;[6]=-23292;[7]=-23261;[8]=-23245;[9]=-23211;[10]=-23196;[11]=-23172;[12]=-23165;[13]=-23163;[14]=-23160;[15]=-23161;[16]=-23169;[17]=-23180;[18]=-23198;[19]=-23222;[20]=-23253;[21]=-23294;[22]=-23348;[23]=-23395;[24]=-23456;[25]=-23527;[26]=-23602;[27]=-23700;[28]=-23783
1567,RECAL 3 1 196 64 4 80,1,196,64,4,80,-2110.000000,33,1,Ok,238014.000000,NonMono,14,-19875.000000,14.329058,14,-2052.683768,29,[0]=-209194;[1]=-190132;[2]=-170908;[3]=-149689;[4]=-129222;[5]=-109963;[6]=-92180;[7]=-76065;[8]=-61776;[9]=-49498;[10]=-39250;[11]=-31178;[12]=-25236;[13]=-21475;[14]=-19875;[15]=-20426;[16]=-23108;[17]=-27967;[18]=-34930;[19]=-43996;[20]=-55136;[21]=-68312;[22]=-83428;[23]=-100344;[24]=-118922;[25]=-138956;[26]=-160066;[27]=-181459;[28]=-200037
1568,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,642.000000,33,1,Ok,9581.000000,NonMono,16,-23067.000000,15.503705,16,704.014821,33,[0]=-29914;[1]=-29094;[2]=-28323;[3]=-27604;[4]=-26931;[5]=-26311;[6]=-25738;[7]=-25218;[8]=-24749;[9]=-24325;[10]=-23984;[11]=-23683;[12]=-23439;[13]=-23248;[14]=-23132;[15]=-23068;[16]=-23067;[17]=-23131;[18]=-23262;[19]=-23462;[20]=-23725;[21]=-24054;[22]=-24440;[23]=-24917;[24]=-25470;[25]=-26095;[26]=-26800;[27]=-27566;[28]=-28418;[29]=-29353;[30]=-30378;[31]=-31483;[32]=-32648
